date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:11:39	1162/1162	U-----	200	untouched ('')	image/png	etag:%22688d199a-48a%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/prettyPhoto/sprite_y.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/prettyPhoto/sprite_y.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:39	1358/1358	U-----	200	untouched ('')	image/png	etag:%22688d199a-54e%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/prettyPhoto/sprite_next.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/prettyPhoto/sprite_next.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:39	1376/1376	U-----	200	untouched ('')	image/png	etag:%22688d199a-560%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/prettyPhoto/sprite_prev.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/prettyPhoto/sprite_prev.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:39	1537/1537	U-----	200	untouched ('')	image/png	etag:%22688d199a-601%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/prettyPhoto/default_thumb.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/prettyPhoto/default_thumb.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:39	6331/6331	U-----	200	untouched ('')	image/gif	etag:%22688d199a-18bb%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/prettyPhoto/loader.gif	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/prettyPhoto/loader.gif	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:40	1892/1892	U-----	200	untouched ('')	image/png	etag:%22688d199a-764%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/audio/controls.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/audio/controls.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:40	1021/1021	U-----	200	untouched ('')	image/png	etag:%22688d199a-3fd%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/audio/play.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/audio/play.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:40	92140/92140	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Sep%202025%2014:11:40%20GMT	http://spearheadproperties.local/wp-content/themes/bridge/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/images/prettyPhoto/facebook/default_thumbnail.html	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:40	947/947	U-----	200	untouched ('')	image/png	etag:%22688d199a-3b3%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/audio/pause.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/audio/pause.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:41	1143/1143	U-----	200	untouched ('')	image/png	etag:%22688d199a-477%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/audio/sound.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/audio/sound.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:41	924/924	U-----	200	untouched ('')	image/png	etag:%22688d199a-39c%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/audio/stop.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/audio/stop.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:41	993/993	U-----	200	untouched ('')	image/png	etag:%22688d199a-3e1%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/wc_select_arrow.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/wc_select_arrow.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:41	1019/1019	U-----	200	untouched ('')	image/png	etag:%22688d199a-3fb%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/audio/mute.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/audio/mute.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:41	1695/1695	U-----	200	untouched ('')	image/png	etag:%22688d199a-69f%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/frame_arrow_right.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/frame_arrow_right.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:41	993/993	U-----	200	untouched ('')	image/png	etag:%22688d199a-3e1%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/wc_select_arrow_footer.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/wc_select_arrow_footer.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:41	1726/1726	U-----	200	untouched ('')	image/png	etag:%22688d199a-6be%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/frame_arrow_left.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/frame_arrow_left.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:41	1699/1699	U-----	200	untouched ('')	image/png	etag:%22688d199a-6a3%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/frame_arrow_right_hover.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/frame_arrow_right_hover.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:42	1742/1742	U-----	200	untouched ('')	image/png	etag:%22688d199a-6ce%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/frame_arrow_left@1_5x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/frame_arrow_left@1_5x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:42	1736/1736	U-----	200	untouched ('')	image/png	etag:%22688d199a-6c8%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/frame_arrow_left_hover.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/frame_arrow_left_hover.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:42	1753/1753	U-----	200	untouched ('')	image/png	etag:%22688d199a-6d9%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/frame_arrow_right@1_5x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/frame_arrow_right@1_5x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:42	1741/1741	U-----	200	untouched ('')	image/png	etag:%22688d199a-6cd%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/frame_arrow_left_hover@1_5x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/frame_arrow_left_hover@1_5x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:42	2451/2451	U-----	200	untouched ('')	image/png	etag:%22688d199a-993%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/frame_arrow_left@2x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/frame_arrow_left@2x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:42	1754/1754	U-----	200	untouched ('')	image/png	etag:%22688d199a-6da%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/frame_arrow_right_hover@1_5x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/frame_arrow_right_hover@1_5x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:42	2418/2418	U-----	200	untouched ('')	image/png	etag:%22688d199a-972%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/frame_arrow_right@2x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/frame_arrow_right@2x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:42	2451/2451	U-----	200	untouched ('')	image/png	etag:%22688d199a-993%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/frame_arrow_left_hover@2x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/frame_arrow_left_hover@2x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:43	969/969	U-----	200	untouched ('')	image/png	etag:%22688d199a-3c9%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/content_menu_arrow.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/content_menu_arrow.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:43	2419/2419	U-----	200	untouched ('')	image/png	etag:%22688d199a-973%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/frame_arrow_right_hover@2x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/frame_arrow_right_hover@2x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:43	948/948	U-----	200	untouched ('')	image/png	etag:%22688d199a-3b4%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_minus.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_minus.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:43	949/949	U-----	200	untouched ('')	image/png	etag:%22688d199a-3b5%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_cross.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_cross.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:43	941/941	U-----	200	untouched ('')	image/png	etag:%22688d199a-3ad%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_minus_white.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_minus_white.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:43	948/948	U-----	200	untouched ('')	image/png	etag:%22688d199a-3b4%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_cross_white.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_cross_white.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:43	943/943	U-----	200	untouched ('')	image/png	etag:%22688d199a-3af%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_minus_black.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_minus_black.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:43	948/948	U-----	200	untouched ('')	image/png	etag:%22688d199a-3b4%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_cross_black.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_cross_black.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:43	975/975	U-----	200	untouched ('')	image/png	etag:%22688d199a-3cf%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_minus@1_5x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_minus@1_5x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:44	986/986	U-----	200	untouched ('')	image/png	etag:%22688d199a-3da%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_cross@1_5x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_cross@1_5x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:44	942/942	U-----	200	untouched ('')	image/png	etag:%22688d199a-3ae%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_minus_white@1_5x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_minus_white@1_5x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:44	980/980	U-----	200	untouched ('')	image/png	etag:%22688d199a-3d4%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_cross_white@1_5x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_cross_white@1_5x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:44	944/944	U-----	200	untouched ('')	image/png	etag:%22688d199a-3b0%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_minus_black@1_5x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_minus_black@1_5x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:44	950/950	U-----	200	untouched ('')	image/png	etag:%22688d199a-3b6%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_cross_black@1_5x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_cross_black@1_5x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:44	949/949	U-----	200	untouched ('')	image/png	etag:%22688d199a-3b5%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_minus@2x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_minus@2x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:44	956/956	U-----	200	untouched ('')	image/png	etag:%22688d199a-3bc%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_cross@2x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_cross@2x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:44	947/947	U-----	200	untouched ('')	image/png	etag:%22688d199a-3b3%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_minus_white@2x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_minus_white@2x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:44	955/955	U-----	200	untouched ('')	image/png	etag:%22688d199a-3bb%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_cross_white@2x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_cross_white@2x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:45	948/948	U-----	200	untouched ('')	image/png	etag:%22688d199a-3b4%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_minus_black@2x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_minus_black@2x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:45	955/955	U-----	200	untouched ('')	image/png	etag:%22688d199a-3bb%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/vertical_menu_cross_black@2x.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/vertical_menu_cross_black@2x.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:45	1500/1500	U-----	200	untouched ('')	image/png	etag:%22688d199a-5dc%22	http://spearheadproperties.local/wp-content/themes/bridge/css/img/mds-phone-top.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/themes/bridge/css/img/mds-phone-top.png	(from http://spearheadproperties.local/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.8.2)
18:11:45	302/302	U-----	200	untouched ('')	image/png	etag:%22688d1a39-12e%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/vc/alert.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:46	323/323	U-----	200	untouched ('')	image/png	etag:%22688d1a39-143%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/vc/info.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/vc/info.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:46	92140/92140	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Sep%202025%2014:11:45%20GMT	http://spearheadproperties.local/wp-content/uploads/2020/07/footer-background.jpg	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/uploads/2020/07/footer-background.html	(from http://spearheadproperties.local/wp-content/themes/bridge/css/style_dynamic.css?ver=1756708981)
18:11:46	244/244	U-----	200	untouched ('')	image/png	etag:%22688d1a39-f4%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/vc/tick.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:46	712/712	U-----	200	untouched ('')	image/png	etag:%22688d1a3a-2c8%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:46	495/495	U-----	200	untouched ('')	image/png	etag:%22688d1a38-1ef%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:46	694/694	U-----	200	untouched ('')	image/png	etag:%22688d1a3a-2b6%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:46	841/841	U-----	200	untouched ('')	image/png	etag:%22688d1a39-349%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:46	590/590	U-----	200	untouched ('')	image/png	etag:%22688d1a39-24e%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:47	544/544	U-----	200	untouched ('')	image/png	etag:%22688d1a3a-220%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:47	705/705	U-----	200	untouched ('')	image/png	etag:%22688d1a39-2c1%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:47	682/682	U-----	200	untouched ('')	image/png	etag:%22688d1a39-2aa%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:47	717/717	U-----	200	untouched ('')	image/png	etag:%22688d1a39-2cd%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:47	674/674	U-----	200	untouched ('')	image/png	etag:%22688d1a39-2a2%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:47	700/700	U-----	200	untouched ('')	image/png	etag:%22688d1a39-2bc%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:47	691/691	U-----	200	untouched ('')	image/png	etag:%22688d1a39-2b3%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:47	621/621	U-----	200	untouched ('')	image/png	etag:%22688d1a39-26d%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:47	648/648	U-----	200	untouched ('')	image/png	etag:%22688d1a39-288%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:48	700/700	U-----	200	untouched ('')	image/png	etag:%22688d1a39-2bc%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:48	688/688	U-----	200	untouched ('')	image/png	etag:%22688d1a39-2b0%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
18:11:48	763/763	U-----	200	untouched ('')	image/png	etag:%22688d1a39-2fb%22	http://spearheadproperties.local/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/SALMA/Downloads/SpearHead%20Website%20Files/SpearHead%20properties/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from http://spearheadproperties.local/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
